"","Date","State","Income","Expenses"
"37379",1999-02-12,"CT",24958.0356877654,-861.150141263131
"37380",1999-02-03,"UT",25109.1199840021,-1093.83948676897
"37381",1999-07-11,"SC",24933.106881188,-957.647692250898
"37382",1999-10-03,"ND",25009.8317294091,-1087.00224935118
"37383",1999-09-08,"WY",25074.0784970737,-1080.8286190096
"37384",1999-08-08,"WA",24945.7877674472,-949.585929369748
"37385",1999-08-12,"MN",25038.4229549344,-1031.59603889345
"37386",1999-02-09,"PA",24875.9147149236,-915.462084579543
"37387",1999-06-21,"MN",24924.0571210879,-916.491524103671
"37388",1999-02-12,"NV",25052.0758247829,-1051.14108018336
"37389",1999-08-01,"IA",24986.581837757,-1112.40580215666
"37390",1999-05-07,"ND",24911.6909063549,-956.373403719059
"37391",1999-04-14,"ME",25034.3534246381,-1011.08079532306
"37392",1999-08-21,"IL",25017.8844021246,-846.633635374738
"37393",1999-02-04,"HI",24919.4174790559,-908.863275303297
"37394",1999-06-10,"NH",25052.0568923236,-1077.98556587729
"37395",1999-06-05,"MD",25055.8651054884,-1031.23479008509
"37396",1999-11-04,"SD",24821.3603470778,-1102.57804534845
"37397",1999-12-14,"NH",24916.9950079164,-852.591817466614
"37398",1999-04-11,"MD",25068.1832457544,-946.657057282161
"37399",1999-04-21,"NV",24982.5984926746,-959.938035187361
"37400",1999-06-07,"CO",24991.0921865367,-1073.56338803515
"37401",1999-09-19,"OH",24970.7947598659,-1050.11777043571
"37402",1999-11-11,"MA",24882.1517078194,-1022.90601406936
"37403",1999-10-09,"GA",25077.8229588816,-853.03438397243
"37404",1999-04-12,"CO",25041.8294834434,-1124.44813442496
"37405",1999-04-01,"MS",25106.9517320885,-1045.72745831749
"37406",1999-09-17,"RI",25004.4658536184,-963.643626319682
"37407",1999-04-26,"AL",25008.7331545978,-875.746094424683
"37408",1999-12-16,"NV",25005.2882033667,-896.234726049337
"37409",1999-12-25,"PA",25026.156219119,-1106.6769566202
"37410",1999-11-05,"HI",25160.1320270572,-1057.71827998465
"37411",1999-12-02,"VT",24963.4151246812,-1233.26546087815
"37412",1999-05-12,"WV",24961.8477091674,-962.276632006153
"37413",1999-04-15,"TX",25140.8977643759,-965.529409277357
"37414",1999-02-09,"DE",25051.6278156695,-837.50374069015
"37415",1999-04-08,"MT",25083.4461744474,-1013.92434757736
"37416",1999-02-04,"AL",24971.0352125857,-972.729204730451
"37417",1999-10-09,"ME",25024.6352295686,-1034.22912603767
"37418",1999-04-12,"OR",24823.3406004408,-879.051059926309
"37419",1999-12-24,"SD",24906.1791294046,-1129.97178198089
"37420",1999-09-05,"CO",25026.1521864869,-1024.87823084377
"37421",1999-07-16,"NV",25102.2367914994,-966.066260218369
"37422",1999-10-13,"UT",24950.5937942799,-1044.54631664602
"37423",1999-10-13,"NE",24854.068560724,-972.134958436699
"37424",1999-06-02,"MT",25085.0396436875,-1022.93402230116
"37425",1999-11-15,"SC",24803.3359487737,-1152.08560076341
"37426",1999-12-09,"MI",24876.0380006197,-1005.96715938274
"37427",1999-09-28,"NC",24914.189464975,-960.505596845543
"37428",1999-06-08,"HI",24845.0836222614,-1122.49068302939
"37429",1999-03-04,"CT",25057.9753407412,-1169.6020952149
"37430",1999-06-09,"SD",24972.7043600129,-1167.69304091434
"37431",1999-12-02,"MO",25165.1828817634,-869.830513638325
"37432",1999-07-21,"FL",24946.6952395688,-999.829028248645
"37433",1999-10-09,"MN",24731.573391707,-1257.8804226494
"37434",1999-08-31,"ME",24921.3187776895,-973.517777376445
"37435",1999-02-08,"RI",24924.7846929897,-1014.20126034431
"37436",1999-09-13,"DE",25016.4656712933,-1049.65763017372
"37437",1999-02-15,"LA",25119.6253677816,-1046.85416048171
"37438",1999-08-12,"MN",25039.604229551,-928.012911077278
"37439",1999-09-11,"WY",25005.0020385024,-1061.81045781903
"37440",1999-06-03,"ND",25064.1593897356,-883.869726150039
"37441",1999-02-10,"WI",24970.4047430269,-1064.60694797953
"37442",1999-09-21,"OH",24921.1425811308,-946.015797164578
"37443",1999-11-02,"AZ",24943.3942500376,-1125.09584446624
"37444",1999-12-02,"ME",24865.2613068615,-927.244836838855
"37445",1999-08-06,"NY",25108.277222724,-1036.74039937689
"37446",1999-04-10,"MA",25036.2931379081,-998.348497053826
"37447",1999-11-14,"GA",24774.8607089568,-928.546449180923
"37448",1999-08-14,"MI",25135.0115254643,-1032.7680310698
"37449",1999-02-12,"AK",25093.709419388,-989.674031390581
"37450",1999-08-02,"IL",25065.4487699036,-1009.91562668679
"37451",1999-07-01,"WY",24959.9935594527,-1027.79409084832
"37452",1999-10-25,"VT",25225.0958785963,-1012.68281129834
"37453",1999-01-29,"KY",24885.1471178354,-1029.96188161223
"37454",1999-05-27,"WY",25013.2131497788,-1027.10395022481
"37455",1999-07-24,"MI",25007.7790589326,-797.123311591614
"37456",1999-09-13,"IA",25025.0931271466,-1119.17580732928
"37457",1999-10-09,"ME",24835.9210610594,-961.312323619703
"37458",1999-02-11,"WV",25049.6278063066,-824.659235463495
"37459",1999-03-19,"NH",25179.1980097749,-1025.14491928749
"37460",1999-08-05,"MT",25072.0575782469,-842.580270940008
"37461",1999-11-29,"UT",25104.2236839981,-1022.93377463619
"37462",1999-08-01,"MD",25180.6914219316,-1037.05915231102
"37463",1999-01-15,"WI",24965.7617440148,-830.465787758816
"37464",1999-08-23,"MN",24934.5583908496,-1144.27295016795
"37465",1999-10-29,"KY",25020.9101429767,-939.525577173084
"37466",1999-03-02,"MA",25054.0778431298,-1027.65308620038
"37467",1999-02-26,"NH",24974.8591120875,-917.801342508398
"37468",1999-07-05,"MI",25019.4546012781,-1149.90993553947
"37469",1999-06-28,"OH",24950.5703796969,-1169.21150447527
"37470",1999-01-22,"TX",24706.6276141744,-948.718929284279
"37471",1999-04-12,"NV",24948.4037766633,-915.779074453118
"37472",1999-07-13,"NC",24835.4110934876,-974.03902011721
"37473",1999-04-30,"NC",24919.9424611432,-868.572925994123
"37474",1999-07-21,"TX",25074.3317139139,-1006.11607448209
"37475",1999-03-04,"TX",25013.0542367731,-1142.86461511798
"37476",1999-11-04,"SD",24959.7007067125,-1101.99344589335
"37477",1999-05-30,"MS",24872.0723389189,-958.165142923734
"37478",1999-11-17,"MS",25038.2573649805,-1108.40328412545
"37479",1999-09-13,"OR",25033.8204750502,-990.238440103663
"37480",1999-07-15,"AZ",25085.6952565412,-1071.83868372522
"37481",1999-10-01,"NC",24894.2421081665,-1036.44858007739
"37482",1999-11-09,"MD",25000.6185011749,-1117.30619432001
"37483",1999-08-02,"GA",25029.0756390508,-1112.04488408637
"37484",1999-03-05,"IA",24992.9841632708,-1047.68252064851
"37485",1999-01-12,"AZ",25093.7933134961,-1033.61688718208
"37486",1999-10-18,"FL",24906.7991028117,-930.038543423616
"37487",1999-06-22,"ND",24893.7483506048,-1087.70990946453
"37488",1999-08-03,"MO",25210.4476644687,-1006.66958820324
"37489",1999-06-13,"RI",24878.1427390026,-1053.36220698094
"37490",1999-08-30,"IA",25143.8085217083,-1252.67135872103
"37491",1999-01-11,"NH",24989.8042544087,-996.607196457481
"37492",1999-10-26,"CT",25092.0712824619,-865.179479252048
"37493",1999-06-22,"TN",25153.7835180109,-913.075583063252
"37494",1999-03-23,"MI",24783.8288775419,-1025.60203834737
"37495",1999-06-09,"TN",25010.5203115981,-1051.47687651426
"37496",1999-01-22,"IL",25030.5026260681,-954.61736230618
"37497",1999-12-22,"NY",25051.4825784035,-1009.99679335162
"37498",1999-10-08,"NM",25028.7811355843,-1161.49630823353
"37499",1999-12-19,"WA",25049.9792219032,-1008.21514679988
"37500",1999-04-03,"OR",24906.1144347261,-1002.91895131465
"37501",1999-11-28,"KY",25029.3741853091,-1023.0203593993
"37502",1999-07-06,"AK",25022.9533204592,-968.769158389901
"37503",1999-11-09,"AL",25132.7554536041,-959.376955036246
"37504",1999-12-10,"TN",24790.3477498772,-969.300188556418
"37505",1999-12-04,"MD",24983.3013328631,-1170.59647961021
"37506",1999-01-29,"AZ",24877.9992789641,-910.800902498475
"37507",1999-03-21,"ID",25067.6555906986,-884.473788007083
"37508",1999-06-06,"DE",25040.74733784,-995.850092586752
"37509",1999-12-02,"NE",25036.7201562925,-1094.59108025079
"37510",1999-09-24,"CT",25106.3448974083,-1015.76628303296
"37511",1999-02-12,"DE",24941.3970595108,-1084.9477379152
"37512",1999-10-20,"TN",25048.5628868651,-887.45159728319
"37513",1999-06-04,"MS",24999.6821409546,-979.308074834475
"37514",1999-04-13,"NC",24930.5090554229,-877.559649595561
"37515",1999-06-10,"MS",25051.0103951962,-888.665420372861
"37516",1999-09-04,"ND",25164.5705398196,-1112.16466413343
"37517",1999-04-09,"IN",25051.3305747563,-903.1629061278
"37518",1999-11-24,"CA",24915.0567598321,-1138.09797775092
"37519",1999-02-13,"KY",24969.7700279011,-905.324195581545
"37520",1999-11-12,"WI",25121.380823779,-1128.39160015809
"37521",1999-01-18,"NJ",24946.5659005115,-1084.22432971021
"37522",1999-12-17,"OR",24838.9467352248,-1051.54672531506
"37523",1999-09-23,"AZ",24999.6391835353,-1055.81603908461
"37524",1999-06-14,"NJ",25130.4548005647,-838.684433201785
"37525",1999-04-06,"OH",25045.7095657643,-946.853466267467
"37526",1999-01-01,"TX",25104.802336689,-968.99273735607
"37527",1999-09-09,"RI",25010.0778146746,-1053.40147916728
"37528",1999-06-18,"KS",25007.7134581939,-1070.58641639876
"37529",1999-12-26,"SC",24975.3349306991,-868.314920494664
"37530",1999-06-16,"WV",25091.0720726997,-1076.60058592311
"37531",1999-06-16,"NV",24991.6533891977,-897.472407412555
"37532",1999-07-22,"SD",24910.7806213264,-1233.30066089033
"37533",1999-01-18,"TX",24988.9183475555,-1008.49365847789
"37534",1999-10-22,"OR",25020.7825933897,-1139.15577841222
"37535",1999-02-07,"MN",25003.7671874882,-894.843953662217
"37536",1999-01-10,"GA",24970.1936043802,-950.712467093258
"37537",1999-12-05,"NY",24962.5581002859,-950.837543801955
"37538",1999-01-25,"IL",25105.9788001004,-1023.70679339651
"37539",1999-07-18,"NE",25194.6378886693,-871.51956939179
"37540",1999-10-14,"AZ",25004.6601054494,-1004.13707950046
"37541",1999-07-04,"WV",25149.6798738442,-1114.88004800326
"37542",1999-11-08,"FL",25231.9845366292,-1164.95978852936
"37543",1999-02-09,"MS",25080.9358278729,-1042.36080388815
"37544",1999-01-29,"NJ",24939.3538807831,-1072.22053155548
"37545",1999-09-07,"ME",25045.0846404404,-1135.11564770967
"37546",1999-07-12,"NC",25231.6601913443,-943.685206059065
"37547",1999-08-13,"NH",24958.4960162231,-988.056795884994
"37548",1999-11-09,"OK",24959.966221224,-1038.14389575417
"37549",1999-09-18,"CO",24949.5473398081,-1030.69654483459
"37550",1999-06-03,"OH",24941.0134848511,-1077.63607167702
"37551",1999-06-15,"DE",24971.0695728828,-1156.32026431991
"37552",1999-09-02,"MT",24908.869637505,-1048.84075988432
"37553",1999-06-11,"CO",25117.6343975586,-983.021113529531
"37554",1999-09-16,"GA",25122.4303794133,-1119.02815258211
"37555",1999-02-13,"MD",24865.1528313373,-859.439806615529
"37556",1999-03-03,"VA",24946.9649678531,-1146.55118643819
"37557",1999-03-21,"TN",24833.0145120257,-731.629475828436
"37558",1999-08-11,"IA",25306.7644803945,-1044.38289946768
"37559",1999-12-31,"WY",25058.3175720769,-1073.06442542846
"37560",1999-10-13,"FL",24848.0767077798,-1010.38259041781
"37561",1999-08-17,"AR",24966.9678676822,-1034.43762260288
"37562",1999-04-07,"MN",24947.1241811153,-940.488576380809
"37563",1999-04-11,"VT",24911.2804196856,-919.401992694672
"37564",1999-05-11,"RI",24909.0992158148,-809.130518237089
"37565",1999-07-10,"MA",24909.4561798196,-1115.29524140422
"37566",1999-09-07,"TN",24910.049935004,-869.059723710963
"37567",1999-12-26,"KS",24794.5504980014,-1163.06955800576
"37568",1999-08-01,"OR",25023.0372852316,-995.716467794175
"37569",1999-05-24,"VA",25102.0078163781,-912.194993207223
"37570",1999-11-10,"UT",24950.2235063488,-1186.96795008997
"37571",1999-12-30,"NE",24990.2341392605,-966.954682582501
"37572",1999-04-07,"IA",24920.7842125142,-1133.08265156862
"37573",1999-07-10,"TX",24781.9611381373,-946.710147396894
"37574",1999-06-27,"AL",24909.7190827745,-1002.43730820089
"37575",1999-05-06,"WI",24953.8113818325,-1009.02772023567
"37576",1999-09-21,"MT",24857.8437124044,-1160.62073067091
"37577",1999-02-20,"AZ",24944.3577392154,-825.502409419798
"37578",1999-09-06,"SD",24950.4982952877,-953.800438033948
"37579",1999-01-04,"TN",25187.4788083901,-1067.21302905561
"37580",1999-08-05,"MS",25015.9933316672,-1023.42264736754
"37581",1999-05-11,"ND",25077.0996704594,-965.182852139658
"37582",1999-09-02,"ND",24708.219912709,-900.880734627782
"37583",1999-10-18,"KS",25054.5539577428,-1009.44448329782
"37584",1999-12-10,"AK",25212.1539442658,-1110.99009264631
"37585",1999-10-23,"CO",25180.0535987628,-902.951160997061
"37586",1999-04-29,"NH",25024.5496245299,-1037.53009258082
"37587",1999-03-21,"IN",24877.0896675796,-1162.93903385497
"37588",1999-06-20,"CA",24875.2422696269,-1037.07989493143
"37589",1999-04-01,"WY",25062.4503974132,-1008.70492355487
"37590",1999-08-25,"RI",24898.7677256857,-966.231643707967
"37591",1999-12-31,"SC",24789.7785108726,-982.466910037723
"37592",1999-03-19,"ND",24901.2249094916,-1055.15012847007
"37593",1999-10-10,"NV",25018.4191810067,-936.25904251192
"37594",1999-04-15,"MN",24899.0360049711,-1050.71288182844
"37595",1999-03-28,"OR",25046.1159291861,-875.852614964166
"37596",1999-09-20,"DE",24930.4004242573,-1139.23113306731
"37597",1999-08-30,"IA",25067.3931503197,-725.250168920429
"37598",1999-10-22,"SD",25011.8770449972,-1012.63729314384
"37599",1999-12-16,"NE",24930.5353491217,-858.052597666982
"37600",1999-07-05,"SC",24968.2334116687,-1259.42672651358
"37601",1999-07-20,"OK",24968.7728630973,-973.744661133582
"37602",1999-11-24,"IL",25044.4109558508,-1143.44746497518
"37603",1999-11-16,"NM",24915.6696868675,-1144.54112821188
"37604",1999-08-28,"IL",25132.3942180076,-952.18911728972
"37605",1999-02-16,"HI",25042.3916286166,-983.033963020918
"37606",1999-06-17,"NH",24869.2104173803,-896.751584810677
"37607",1999-11-01,"IL",25140.1755355888,-1135.53250723542
"37608",1999-05-06,"SD",24783.9935252899,-1214.71740191229
"37609",1999-12-25,"AZ",24980.4116517866,-1035.21406813339
"37610",1999-06-07,"MI",25045.7640092956,-945.859593098313
"37611",1999-07-20,"NY",24962.4655462957,-1042.36797924148
"37612",1999-07-06,"DE",25028.3191177863,-990.402274295006
"37613",1999-11-10,"PA",24929.1398503695,-947.948839015644
"37614",1999-03-24,"AK",24966.370335828,-935.501817125201
"37615",1999-07-28,"CT",25087.7867037536,-1012.44705914486
"37616",1999-09-18,"OR",25088.0556462565,-926.800376417357
"37617",1999-04-21,"NV",25176.6748890829,-983.564792086039
"37618",1999-04-14,"ME",24997.2426316596,-949.105038059099
"37619",1999-05-13,"IL",25140.1098757932,-1115.0303202954
"37620",1999-04-24,"VA",25138.4792214317,-942.726283293665
"37621",1999-11-28,"IA",24957.4535679054,-1005.77180183365
"37622",1999-11-05,"VT",25018.6125719511,-1050.04848772848
"37623",1999-02-18,"MI",25157.2266422196,-1124.87296445376
"37624",1999-09-10,"LA",24999.5864351517,-1007.53566593056
"37625",1999-06-24,"GA",24875.943174713,-1004.21777139045
"37626",1999-03-21,"WY",25025.7021536789,-889.817398746312
"37627",1999-11-30,"AK",24887.2801261198,-891.101206979527
"37628",1999-05-25,"NC",25126.9133073731,-1142.28116120569
"37629",1999-06-25,"MS",25001.9537884901,-991.496613860943
"37630",1999-04-05,"SC",25083.8758035053,-1121.3703778272
"37631",1999-10-01,"VA",25057.2157239165,-947.616095667909
"37632",1999-12-25,"CT",24930.524594035,-950.131397200508
"37633",1999-03-19,"OH",24976.9684484454,-969.173569234471
"37634",1999-05-13,"NV",25145.46753001,-1023.17903495583
"37635",1999-12-04,"VT",24967.0194253155,-861.68391011336
"37636",1999-06-25,"NV",25038.2125150952,-1050.49243744745
"37637",1999-12-10,"OH",25063.3790195369,-994.838800997417
"37638",1999-12-31,"MI",24754.997251814,-1001.03773769143
"37639",1999-07-04,"PA",25028.299274442,-960.809244823256
"37640",1999-12-06,"CO",24864.3249026373,-883.325622882703
"37641",1999-09-04,"AR",24866.7701823217,-1037.14743236798
"37642",1999-10-23,"LA",24996.3656687411,-1189.0723686637
"37643",1999-08-02,"WY",25006.8381582748,-1180.73534966201
"37644",1999-11-16,"FL",24999.3611331713,-910.443972716752
"37645",1999-03-19,"WI",25239.5398221367,-917.074356255211
"37646",1999-10-06,"NV",25045.9734708393,-1135.57380141683
"37647",1999-08-25,"TX",24905.8427310817,-881.44531896717
"37648",1999-07-21,"ME",25046.2006013769,-1235.89721452084
"37649",1999-11-24,"MA",25108.2403415312,-928.811328363576
"37650",1999-08-16,"IN",25040.3979014397,-1187.10376165575
"37651",1999-04-11,"KS",25051.4924477467,-999.220772261025
"37652",1999-09-15,"WI",25095.7280627156,-963.709825816012
"37653",1999-07-09,"SD",24883.3130193997,-987.386683951326
"37654",1999-11-24,"LA",24855.3037952631,-1049.96159989059
"37655",1999-07-21,"MT",25005.7673127883,-832.217014960715
"37656",1999-01-03,"PA",25059.7871868663,-987.537438618157
"37657",1999-03-07,"CA",25045.2763908119,-995.845256555495
"37658",1999-09-12,"ME",24965.7427085506,-913.456914033489
"37659",1999-12-17,"WI",25033.1857050873,-899.382140696634
"37660",1999-03-05,"OR",25058.2487596161,-1156.46471713394
"37661",1999-10-16,"PA",25042.6524083717,-981.983067854043
"37662",1999-07-17,"NV",25187.1182665209,-1159.96317726863
"37663",1999-12-21,"MD",24962.9739266495,-970.913492961158
"37664",1999-06-17,"WY",25034.2787082648,-1003.52359929687
"37665",1999-01-25,"VA",24881.803690008,-1117.64049952199
"37666",1999-02-09,"UT",24991.562467584,-864.970798398394
"37667",1999-02-05,"MO",24985.6194060266,-1063.65275407301
"37668",1999-10-15,"HI",24977.321629591,-960.164204390859
"37669",1999-10-26,"NM",24978.3226590288,-1083.91949417422
"37670",1999-02-23,"IN",24976.6219351709,-1003.69781932189
"37671",1999-11-14,"LA",25075.2057906525,-1068.42279901702
"37672",1999-03-25,"RI",24911.6029502995,-972.869633859576
"37673",1999-07-18,"CT",24863.365871888,-1154.09854169629
"37674",1999-09-10,"GA",25099.1849050964,-1008.2467231751
"37675",1999-01-14,"IL",24894.8583165139,-983.103067894304
"37676",1999-06-18,"NH",25002.9793528737,-1284.5576851047
"37677",1999-10-01,"WA",25092.0947354053,-1179.81970651816
"37678",1999-09-03,"DE",24924.2425588978,-1025.76661111136
"37679",1999-10-22,"AL",24946.7937600087,-1007.30041066978
"37680",1999-12-18,"AK",24959.1731318423,-1013.45422732406
"37681",1999-06-27,"AR",25043.7346204291,-938.605643811789
"37682",1999-01-02,"VT",24911.6134925474,-879.399021267262
"37683",1999-01-16,"MI",25165.9704447347,-838.58259364873
"37684",1999-12-08,"MO",25005.1656332315,-833.667785813396
"37685",1999-07-03,"CT",25111.3055545045,-939.005917841591
"37686",1999-07-08,"MO",25045.9375645886,-1038.96996794538
"37687",1999-05-12,"NJ",25173.7003369197,-978.89074606914
